ensembl_gene_id	logFC	logCPM	PValue	FDR	external_gene_name	description
ENSG00000170085	-0.201400140017789	5.22015135150418	0.541869809955262	1	SIMC1	SUMO interacting motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:24779]
ENSG00000122203	0.390340458904121	6.93215281589734	0.107677900317533	0.957064329473128	KIAA1191	KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209]
ENSG00000175414	-0.0945588276788719	5.52407206318469	0.828142942445701	1	ARL10	ADP ribosylation factor like GTPase 10 [Source:HGNC Symbol;Acc:HGNC:22042]
ENSG00000048162	-0.333101193923215	4.15573239473647	0.423239592712762	1	NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]
ENSG00000146066	0.1828103449127	4.9476355471408	0.540115824208468	1	HIGD2A	HIG1 hypoxia inducible domain family member 2A [Source:HGNC Symbol;Acc:HGNC:28311]
ENSG00000175416	0.0482184746633468	4.5062724325775	0.856931375087889	1	CLTB	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]
ENSG00000113194	0.047069076984537	6.74586619772576	0.825685615703254	1	FAF2	Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]
ENSG00000146083	-0.124845386082305	5.94099353519812	0.656729120750383	1	RNF44	ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180]
ENSG00000169258	0.424201224177632	6.2410082663641	0.076148606482071	0.856506668660744	GPRIN1	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]
ENSG00000048140	0.205050401303986	5.5369913047904	0.400994686444041	1	TSPAN17	tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594]
ENSG00000087206	-0.0636931645469745	5.73645112976926	0.831922601947488	1	UIMC1	ubiquitin interaction motif containing 1 [Source:HGNC Symbol;Acc:HGNC:30298]
ENSG00000113761	-0.0247216055065792	5.28343547549298	0.948705076068529	1	ZNF346	zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403]
ENSG00000160867	0.423626200602534	2.18500684940936	0.507793325558208	1	FGFR4	fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]
ENSG00000165671	0.124144699263119	7.9326899639916	0.657375803172348	1	NSD1	nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]
ENSG00000169228	0.0980111181248379	2.17597342600206	0.819843707920516	1	RAB24	RAB24, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9765]
ENSG00000213347	0.523998475944045	4.45192159384072	0.129551125516149	0.996128301778351	MXD3	MAX dimerization protein 3 [Source:HGNC Symbol;Acc:HGNC:14008]
ENSG00000169230	-0.402069727910068	5.2700223910972	0.17887811136587	1	PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]
ENSG00000169223	0.103680036680139	6.20869955610067	0.631036929153358	1	LMAN2	lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]
ENSG00000169220	0.607414689077083	3.18140696816164	0.263391151687168	1	RGS14	regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996]
ENSG00000198055	0.204810470303462	5.674096406246	0.412737649586856	1	GRK6	G protein-coupled receptor kinase 6 [Source:HGNC Symbol;Acc:HGNC:4545]
ENSG00000131188	0.173540935577282	3.18118109624317	0.677402425740074	1	PRR7	proline rich 7, synaptic [Source:HGNC Symbol;Acc:HGNC:28130]
ENSG00000113758	-0.187839816030266	8.90631857952368	0.506543972386215	1	DBN1	drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]
ENSG00000196923	-0.271622984389533	6.074502009572	0.278215458079718	1	PDLIM7	PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]
ENSG00000183258	-0.173401395858479	6.32740866025687	0.467467690549064	1	DDX41	DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
ENSG00000146067	-0.331015278688644	5.67931413136549	0.204027575092135	1	FAM193B	family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]
ENSG00000184840	0.0595690253272416	6.10365802738197	0.804010503897016	1	TMED9	transmembrane p24 trafficking protein 9 [Source:HGNC Symbol;Acc:HGNC:24878]
ENSG00000027847	-0.0667979708953419	4.56327516613434	0.869326439639499	1	B4GALT7	beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]
ENSG00000247679	-0.536306960518948	2.13774944025609	0.366901708082712	1	AC139795.2	novel transcript
ENSG00000246596	-0.396802478550452	2.98311131048538	0.468513491274623	1	AC139795.1	SUMO interacting motifs containing 1 (SIMC1) pseudogene
ENSG00000170089	0.544087022841873	3.6426072408079	0.36741573680373	1	AC106795.1	THO complex 3 (THOC3) pseudogene
ENSG00000145911	-1.00693817687596	4.13425602356246	0.0880317399347581	0.892906503406657	N4BP3	NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]
ENSG00000145916	-0.0996422143541585	5.36057627962094	0.726826217484881	1	RMND5B	required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]
ENSG00000145912	-0.00691259217747532	4.9045220176888	0.993318646247082	1	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]
ENSG00000197451	-0.22633365777341	8.01697778488913	0.308507425624935	1	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]
ENSG00000175309	-0.327691355998398	5.01787213083537	0.414148942069791	1	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249]
ENSG00000113240	-0.134927570566599	4.48243525575644	0.752932003270972	1	CLK4	CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
ENSG00000169131	-0.0866805166165671	3.85097290329797	0.872393330848931	1	ZNF354A	zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628]
ENSG00000178338	-0.579119981988088	4.23532243421392	0.151731914579213	1	ZNF354B	zinc finger protein 354B [Source:HGNC Symbol;Acc:HGNC:17197]
ENSG00000234284	-0.195864693836973	3.00777340353185	0.7560216805783	1	ZNF879	zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]
ENSG00000177932	1.07801393830046	4.67981340430124	0.0409206645934257	0.656656937897319	ZNF354C	zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]
ENSG00000176783	-0.176374411646541	5.6825937366027	0.493697865814469	1	RUFY1	RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]
ENSG00000169045	-0.417453216574838	9.89588904103817	0.0871747605712734	0.892906503406657	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]
ENSG00000127022	-0.0351812441020809	9.94935552008662	0.898672005068137	1	CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]
ENSG00000161021	-0.126830211940538	6.97382239866671	0.562707195156018	1	MAML1	mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]
ENSG00000161013	0.183440602870002	6.17706879003253	0.410903652227679	1	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:7048]
ENSG00000161011	-0.119770634530386	5.28414490507155	0.712305179847936	1	SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]
ENSG00000161010	-0.185092306176812	4.51864361254929	0.732088710817161	1	MRNIP	MRN complex interacting protein [Source:HGNC Symbol;Acc:HGNC:30817]
ENSG00000197226	-0.287370996554443	7.01107084707153	0.24288778557776	1	TBC1D9B	TBC1 domain family member 9B [Source:HGNC Symbol;Acc:HGNC:29097]
ENSG00000113269	-0.105896150814823	7.48662823880237	0.634345639733112	1	RNF130	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]
ENSG00000285865	-0.221414209218829	2.09081998661666	0.730603761038878	1	AC010285.3	Novel transcript, antisense to RNF130
ENSG00000050748	0.0281845646355756	5.54075794882515	0.892764298342534	1	MAPK9	mitogen-activated protein kinase 9 [Source:HGNC Symbol;Acc:HGNC:6886]
ENSG00000131459	-0.154937204926768	3.93636508602079	0.775747950206387	1	GFPT2	glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]
ENSG00000113300	0.170972234843884	7.14422256081466	0.407517213233675	1	CNOT6	CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]
ENSG00000037280	-0.972197967006648	4.12009943270797	0.148206824536027	1	FLT4	fms related tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]
ENSG00000131446	0.106168726449772	5.82851955110432	0.639456505566362	1	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7044]
ENSG00000196670	0.0827303468387471	5.83564010055391	0.728518027973648	1	ZFP62	ZFP62 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23241]
ENSG00000146063	-0.255205083908459	5.51988582276809	0.328140437716099	1	TRIM41	tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013]
ENSG00000204628	-0.025891586456505	10.8905101516033	0.917757220524088	1	RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]
ENSG00000183718	-0.0739451700052879	3.48362828249528	0.913131419716898	1	TRIM52	tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024]
ENSG00000248275	-0.70758936068002	3.15474958859575	0.178688837226717	1	TRIM52-AS1	TRIM52 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49006]
ENSG00000248103	-0.546784139787623	2.88911844070262	0.380105183208276	1	AC008443.3	novel transcript
ENSG00000112679	0.148554936407145	5.89050736361734	0.566037833776136	1	DUSP22	dual specificity phosphatase 22 [Source:HGNC Symbol;Acc:HGNC:16077]
ENSG00000112685	0.572129130140594	6.15762192799448	0.0883964933034507	0.892906503406657	EXOC2	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]
ENSG00000112699	-0.027925261021871	3.25098174669751	0.996823251133334	1	GMDS	GDP-mannose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:4369]
ENSG00000250903	-0.104367187234222	3.33397776326373	0.882409257217123	1	GMDS-DT	GMDS divergent transcript [Source:HGNC Symbol;Acc:HGNC:48993]
ENSG00000124535	-0.00893226648036705	5.86876955717783	0.999884211054474	1	WRNIP1	WRN helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]
ENSG00000124588	0.317190401650548	4.33217327496004	0.488672558006327	1	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2 [Source:HGNC Symbol;Acc:HGNC:7856]
ENSG00000137275	-0.291913801894349	4.06067345024485	0.486398408679486	1	RIPK1	receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019]
ENSG00000137274	-0.0750880901862867	4.25996641093709	0.889974772041146	1	BPHL	biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]
ENSG00000137267	0.822347616215923	6.86145485686247	0.0143949781973624	0.415477226139775	TUBB2A	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]
ENSG00000230269	1.37296888761057	3.05770597038597	0.00506592104078187	0.219853631255381	LINC02525	long intergenic non-protein coding RNA 2525 [Source:HGNC Symbol;Acc:HGNC:53545]
ENSG00000137285	0.457347881009139	9.19480219877828	0.0396243157700996	0.645741570468371	TUBB2B	tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]
ENSG00000180822	-0.211915022736819	4.68273636443898	0.529246807644888	1	PSMG4	proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]
ENSG00000137266	-0.385468733032881	5.40319302159212	0.20083259230353	1	SLC22A23	solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]
ENSG00000168994	1.39253419905948	2.9350465171289	0.0232346895702119	0.521170621108611	PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]
ENSG00000112739	-0.331663381974078	7.43613936377341	0.133578350896539	0.996128301778351	PRPF4B	pre-mRNA processing factor 4B [Source:HGNC Symbol;Acc:HGNC:17346]
ENSG00000198721	0.398979705881426	4.92449707264783	0.206912931250741	1	ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]
ENSG00000153046	-0.134797879056459	6.32509027252055	0.660213332540892	1	CDYL	chromodomain Y like [Source:HGNC Symbol;Acc:HGNC:1811]
ENSG00000124787	-0.564995853807372	2.75656777276475	0.318060750995709	1	RPP40	ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992]
ENSG00000214113	0.0132801916386497	5.50943460334469	0.936072727505264	1	LYRM4	LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365]
ENSG00000145982	0.0377460121745017	4.35160910491923	0.885638252642493	1	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]
ENSG00000124782	0.118461771407126	6.11917895640362	0.623303047757969	1	RREB1	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]
ENSG00000124783	0.136171082843346	6.95833733199358	0.509538176863266	1	SSR1	signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]
ENSG00000124784	-0.130737467966592	5.24771384870616	0.667650764984303	1	RIOK1	RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]
ENSG00000096696	2.36961113722703	6.45114905763146	0.213114499577406	1	DSP	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]
ENSG00000168566	0.195516804394937	5.77402351022193	0.426860396715754	1	SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48 [Source:HGNC Symbol;Acc:HGNC:21368]
ENSG00000153162	2.17194114079612	3.37761892411485	1.94794526029309e-06	0.000555535436375968	BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]
ENSG00000188428	0.0754665320482206	4.88458321583125	0.768971737197379	1	BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:18561]
ENSG00000124802	-0.533939242076203	3.59697750941146	0.273755971014493	1	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]
ENSG00000124786	0.0363022718104949	3.56593752198873	0.899432429469704	1	SLC35B3	solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]
ENSG00000111846	0.744637415153658	4.24652215913719	0.0465431299342031	0.699032434229022	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]
ENSG00000111845	-0.375199084481477	5.17555412374695	0.170721582412622	1	PAK1IP1	PAK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20882]
ENSG00000111843	-0.0695079505529224	6.21863707803615	0.879180681535794	1	TMEM14C	transmembrane protein 14C [Source:HGNC Symbol;Acc:HGNC:20952]
ENSG00000137210	-0.367230886111793	5.07038332755595	0.269636728427454	1	TMEM14B	transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]
ENSG00000111837	-0.505196736205602	2.64973899873161	0.411930525327046	1	MAK	male germ cell associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]
ENSG00000197977	-0.0972306277441038	4.86962382975567	0.864595462759935	1	ELOVL2	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]
ENSG00000224531	0.129528096563761	4.72843602303722	0.652901314418479	1	SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]
ENSG00000111859	0.487112602282877	4.90799387401096	0.122554213870205	0.992531692858224	NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]
ENSG00000205269	0.0196272461008351	6.58146621734848	0.912274833358034	1	TMEM170B	transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]
ENSG00000095951	-0.161265831270107	5.85240940419694	0.621397402806379	1	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4920]
ENSG00000112137	1.28238276876956	3.64922808298532	0.0789122922601641	0.867166455680959	PHACTR1	phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990]
ENSG00000145979	0.369194170965925	4.8658572858771	0.351683285890159	1	TBC1D7	TBC1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:21066]
ENSG00000145990	-0.388937101231707	3.81764097467584	0.463808944110301	1	GFOD1	glucose-fructose oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21096]
ENSG00000124523	0.213514588231156	3.95982445632105	0.595321719931423	1	SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]
ENSG00000225921	0.0714555084744188	5.77560267916325	0.747332525860416	1	NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]
ENSG00000010017	0.0624380513949181	5.85967987460248	0.771968776276292	1	RANBP9	RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727]
ENSG00000050393	-0.0252544317239883	5.47718561403297	0.948646121033076	1	MCUR1	mitochondrial calcium uniporter regulator 1 [Source:HGNC Symbol;Acc:HGNC:21097]
ENSG00000180537	0.765324625364909	3.7703054882273	0.0882297754082043	0.892906503406657	RNF182	ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]
ENSG00000112149	0.251409702724429	2.72872848023207	0.587239897818737	1	CD83	CD83 molecule [Source:HGNC Symbol;Acc:HGNC:1703]
ENSG00000008083	0.757440375701732	6.67450103580708	0.000255029577882788	0.0258463930045637	JARID2	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]
ENSG00000047579	0.858363476758462	2.90192478479112	0.123581738883079	0.992712546060561	DTNBP1	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]
ENSG00000007944	0.923635730882841	3.07759981215119	0.202448684224568	1	MYLIP	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]
ENSG00000124788	1.55074821243519	3.32865028526387	0.000442624367364988	0.0386989392138527	ATXN1	ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]
ENSG00000112183	-1.08347645889987	3.04102983176595	0.0480465255674434	0.700975984466306	RBM24	RNA binding motif protein 24 [Source:HGNC Symbol;Acc:HGNC:21539]
ENSG00000112186	-0.048874770150714	5.02748544633938	0.8909706866428	1	CAP2	cyclase associated actin cytoskeleton regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:20039]
ENSG00000137414	0.121446766742804	5.6928880328243	0.672866776838786	1	FAM8A1	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]
ENSG00000124789	-0.132863868356277	7.72433307321474	0.534450642506737	1	NUP153	nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062]
ENSG00000137177	-0.261010774458932	6.55743116110771	0.496408047543621	1	KIF13A	kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]
ENSG00000137364	0.0751401337395211	3.96287141080837	0.819156607559235	1	TPMT	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:12014]
ENSG00000165097	-0.0783012808672863	4.82432613708457	0.83955069583206	1	KDM1B	lysine demethylase 1B [Source:HGNC Symbol;Acc:HGNC:21577]
ENSG00000124795	-0.435336517104743	8.62096842808443	0.0550965205226858	0.756818948188911	DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
ENSG00000172201	-1.92826701500689	6.22291206313171	1.63404854288491e-08	1.0873685248153e-05	ID4	inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]
ENSG00000172197	-0.558282646600467	2.81577931585974	0.423530047564687	1	MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
ENSG00000112242	-0.368299679897485	6.1574933769472	0.120955004920191	0.987489166418761	E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]
ENSG00000145996	-0.0767024713818274	6.06557760748649	0.757446364628358	1	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]
ENSG00000124766	0.0868887224703889	8.26926669412956	0.811048772303878	1	SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]
ENSG00000272168	-0.62155681885964	5.11443918710328	0.0635274696004002	0.802685224448536	CASC15	cancer susceptibility 15 [Source:HGNC Symbol;Acc:HGNC:28245]
ENSG00000124532	0.157639683308028	5.77984664683214	0.492265417694714	1	MRS2	magnesium transporter MRS2 [Source:HGNC Symbol;Acc:HGNC:13785]
ENSG00000112293	0.188914792964381	2.8571286132025	0.689080007091627	1	GPLD1	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]
ENSG00000112294	0.765876917300461	5.11058082662075	0.00638750875920091	0.252031494321849	ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]
ENSG00000111802	-0.0772371480516986	5.3376667079287	0.79089885188287	1	TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]
ENSG00000112304	0.471742948639054	4.53465788942066	0.178851295680478	1	ACOT13	acyl-CoA thioesterase 13 [Source:HGNC Symbol;Acc:HGNC:20999]
ENSG00000112308	0.0394746243061376	7.0527703524063	0.84642709736879	1	C6orf62	chromosome 6 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:20998]
ENSG00000112312	-0.162851714122703	6.16720781815074	0.528390958360493	1	GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]
ENSG00000111913	-1.32222094052765	3.72247654695615	0.285455068272403	1	RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]
ENSG00000079691	-0.672791754677138	3.37887320713041	0.181436172793628	1	CARMIL1	capping protein regulator and myosin 1 linker 1 [Source:HGNC Symbol;Acc:HGNC:21581]
ENSG00000275714	-0.113225610401083	6.88141689897968	0.680914906757934	1	HIST1H3A	histone cluster 1 H3 family member a [Source:HGNC Symbol;Acc:HGNC:4766]
ENSG00000278637	-0.204282116583333	6.31347515921149	0.421776393608274	1	HIST1H4A	histone cluster 1 H4 family member a [Source:HGNC Symbol;Acc:HGNC:4781]
ENSG00000278705	-0.711970203442644	8.00255352213736	0.00380551374195317	0.179458439374469	HIST1H4B	histone cluster 1 H4 family member b [Source:HGNC Symbol;Acc:HGNC:4789]
ENSG00000274267	0.0661762043314836	9.64473457584614	0.755127976717023	1	NA	NA
ENSG00000278463	0.146738053381934	7.53795798555103	0.573378289696045	1	HIST1H2AB	histone cluster 1 H2A family member b [Source:HGNC Symbol;Acc:HGNC:4734]
ENSG00000276410	0.273920954593357	7.1552467603306	0.617845254049575	1	HIST1H2BB	histone cluster 1 H2B family member b [Source:HGNC Symbol;Acc:HGNC:4751]
ENSG00000278272	-0.0769824111179458	8.20647170075934	0.88203452844506	1	NA	NA
ENSG00000187837	0.313374944457866	10.4457302761355	0.11927285224227	0.983440498205081	HIST1H1C	histone cluster 1 H1 family member c [Source:HGNC Symbol;Acc:HGNC:4716]
ENSG00000197061	-0.381166210568773	8.54559291744172	0.0817903479852883	0.875153009618453	HIST1H4C	histone cluster 1 H4 family member c [Source:HGNC Symbol;Acc:HGNC:4787]
ENSG00000180596	0.09313434168663	8.70308965679975	0.752603406755507	1	HIST1H2BC	histone cluster 1 H2B family member c [Source:HGNC Symbol;Acc:HGNC:4757]
ENSG00000180573	0.398050573583862	8.14478533594249	0.184786449150713	1	HIST1H2AC	histone cluster 1 H2A family member c [Source:HGNC Symbol;Acc:HGNC:4733]
ENSG00000168298	-0.243808579423963	10.5148430038722	0.474861367315345	1	HIST1H1E	histone cluster 1 H1 family member e [Source:HGNC Symbol;Acc:HGNC:4718]
ENSG00000158373	-0.261525413584581	9.09873949177436	0.569874552324816	1	HIST1H2BD	histone cluster 1 H2B family member d [Source:HGNC Symbol;Acc:HGNC:4747]
ENSG00000274290	0.740005030792894	7.40553934188745	0.206669241399817	1	HIST1H2BE	histone cluster 1 H2B family member e [Source:HGNC Symbol;Acc:HGNC:4753]
ENSG00000277157	-0.154976418278063	8.50057260056751	0.469936075545024	1	HIST1H4D	histone cluster 1 H4 family member d [Source:HGNC Symbol;Acc:HGNC:4782]
ENSG00000277224	-0.0516432831829446	6.64430673811771	0.90021126609697	1	HIST1H2BF	histone cluster 1 H2B family member f [Source:HGNC Symbol;Acc:HGNC:4752]
ENSG00000276966	-0.537209328648588	9.28578643722185	0.174523050226746	1	HIST1H4E	histone cluster 1 H4 family member e [Source:HGNC Symbol;Acc:HGNC:4790]
ENSG00000273802	0.0287060229079306	8.78216856017734	0.902891639855514	1	HIST1H2BG	histone cluster 1 H2B family member g [Source:HGNC Symbol;Acc:HGNC:4746]
ENSG00000277075	0.254972526074783	9.42696851407671	0.433046391421308	1	HIST1H2AE	histone cluster 1 H2A family member e [Source:HGNC Symbol;Acc:HGNC:4724]
ENSG00000274750	0.344725136104467	7.9149032116432	0.15762719105065	1	HIST1H3E	histone cluster 1 H3 family member e [Source:HGNC Symbol;Acc:HGNC:4769]
ENSG00000124575	0.650154180626305	8.27411193275277	0.0021641507149905	0.124029651981609	HIST1H1D	histone cluster 1 H1 family member d [Source:HGNC Symbol;Acc:HGNC:4717]
ENSG00000277775	-0.0597329112205779	8.39171291148016	0.832496126152717	1	HIST1H3F	histone cluster 1 H3 family member f [Source:HGNC Symbol;Acc:HGNC:4773]
ENSG00000275713	0.0183499136444843	8.03631869557708	0.913651906558674	1	HIST1H2BH	histone cluster 1 H2B family member h [Source:HGNC Symbol;Acc:HGNC:4755]
ENSG00000273983	0.605926742921901	8.08772554410424	0.18938862498354	1	HIST1H3G	histone cluster 1 H3 family member g [Source:HGNC Symbol;Acc:HGNC:4772]
ENSG00000278588	0.663376271043849	6.81644579114576	0.290553407596144	1	HIST1H2BI	histone cluster 1 H2B family member i [Source:HGNC Symbol;Acc:HGNC:4756]
ENSG00000158406	-0.402647253464122	8.05377260117837	0.047901234055609	0.700935313090105	HIST1H4H	histone cluster 1 H4 family member h [Source:HGNC Symbol;Acc:HGNC:4788]
ENSG00000186470	-0.0177367722193531	2.61652600837061	1	1	BTN3A2	butyrophilin subfamily 3 member A2 [Source:HGNC Symbol;Acc:HGNC:1139]
ENSG00000124508	0.384106432077911	4.09650841086818	0.32059079495407	1	BTN2A2	butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]
ENSG00000026950	0.702714092169073	3.76984840555329	0.0878364092004054	0.892906503406657	BTN3A1	butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]
ENSG00000124549	-0.184313180627421	3.12185349878134	0.749710970471303	1	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13229]
ENSG00000111801	0.0572523145469248	2.21376557791571	0.868386351849444	1	BTN3A3	butyrophilin subfamily 3 member A3 [Source:HGNC Symbol;Acc:HGNC:1140]
ENSG00000112763	0.214459560375159	4.97039592386584	0.465357996210523	1	BTN2A1	butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]
